run	idx_in_front	CT	LoadSTD	QLoss	station_loads	station_assignment	tool_assignment
1	1	450	92.843931	0.183486	[450.00,407.70,420.00,176.80,435.40,366.30]	[5,5,4,4,5,3,4,1,1,1,3,4,1,4,4,5,4,1,0,3,5,2,4,1]	[0,1,0,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	2	476.8	74.604952	0.174511	[378.60,308.00,450.00,476.80,261.60,382.40]	[3,1,4,4,0,5,5,0,4,1,1,4,0,5,0,5,0,5,2,4,1,3,0,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	3	492.8	97.412502	0.16771	[363.40,258.30,244.50,492.80,450.00,456.80]	[0,3,1,3,3,0,2,1,0,2,0,2,2,3,0,3,0,3,4,3,0,5,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	4	506.2	77.133443	0.173432	[506.20,348.60,262.40,395.40,323.30,420.00]	[3,2,0,1,3,4,4,4,1,4,3,3,3,2,2,1,1,1,0,3,2,5,2,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	5	550	134.385982	0.166569	[533.40,260.10,550.00,194.80,304.50,420.00]	[1,4,1,1,1,3,1,4,4,0,2,3,0,0,0,0,3,0,2,4,0,5,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	6	579.3	187.082278	0.166485	[576.80,128.60,420.00,579.30,126.50,430.40]	[4,3,3,1,3,3,0,5,0,4,3,3,0,3,3,5,3,5,0,1,3,2,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	7	591.6	190.986026	0.166048	[591.60,511.80,168.60,411.30,71.50,506.20]	[1,3,5,3,0,4,0,0,2,0,3,0,3,2,0,3,0,2,5,0,1,1,0,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	8	613.6	183.477541	0.166143	[496.00,435.00,450.00,613.60,116.80,141.50]	[4,0,0,3,0,0,1,0,3,5,1,1,3,4,0,1,5,0,2,3,3,3,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	9	660.4	252.530854	0.162789	[619.00,660.40,110.00,595.00,201.80,70.00]	[0,0,0,0,0,0,3,4,1,5,1,0,0,3,3,0,1,2,1,4,1,3,2,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	10	688.1	165.562271	0.165281	[688.10,208.60,240.00,447.50,259.80,420.00]	[0,0,3,1,4,4,1,3,3,3,4,2,4,3,3,2,0,1,0,0,1,5,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	11	724.5	221.18694	0.164492	[331.90,724.50,420.00,548.60,161.80,71.80]	[0,1,0,3,1,0,4,3,0,0,1,3,5,1,3,3,4,4,1,0,5,2,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
1	12	1326.3	455.324113	0.159565	[320.00,469.20,60.00,1326.30,35.00,40.00]	[0,1,3,3,3,4,3,0,0,1,1,3,0,3,2,1,1,3,3,3,1,3,5,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	1	456.8	91.589404	0.176637	[426.00,456.80,428.30,265.10,450.00,231.80]	[3,0,3,2,3,3,0,0,5,2,0,2,1,5,5,2,3,2,4,0,3,1,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	2	475	64.795207	0.18161	[475.00,450.00,294.80,358.60,350.40,327.40]	[2,4,2,2,3,5,0,3,4,4,4,3,3,5,2,5,3,5,1,2,2,0,4,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	3	491.8	127.532537	0.173759	[491.80,303.60,486.80,488.60,339.80,146.50]	[3,5,4,4,5,1,1,3,2,1,3,1,4,1,3,4,0,3,2,4,0,0,3,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	4	496.8	101.000869	0.169436	[231.80,428.30,475.00,362.80,496.80,261.50]	[3,5,3,0,4,3,2,5,0,1,1,0,5,1,3,1,3,0,4,3,3,2,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	5	531.2	146.061065	0.168269	[515.40,282.70,220.00,193.00,510.00,531.20]	[3,3,1,1,1,3,0,0,3,5,1,0,0,2,4,2,1,0,4,0,0,5,5,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	6	536.3	149.644609	0.167448	[373.60,258.00,496.80,536.30,112.70,480.00]	[3,3,1,3,2,4,1,3,0,1,3,0,0,0,5,0,1,3,2,1,3,5,4,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	7	538.6	99.900128	0.174659	[331.80,293.60,538.60,314.80,286.80,490.00]	[0,1,3,3,2,1,4,4,4,1,3,0,4,1,1,0,2,3,5,3,2,2,5,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	8	546.2	138.945189	0.164716	[464.20,456.20,126.20,383.60,546.20,275.00]	[3,0,4,3,3,1,2,0,3,2,0,5,3,3,0,5,0,3,4,4,5,1,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	9	558.1	183.599579	0.164106	[558.10,506.80,106.50,452.80,500.00,135.00]	[1,3,3,0,3,0,0,0,0,2,3,4,2,5,0,0,3,3,1,3,5,4,5,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	10	690.4	195.953518	0.163577	[443.10,276.80,60.00,690.40,304.80,486.80]	[1,0,0,3,3,4,0,1,0,0,3,0,4,1,2,4,0,4,5,0,3,3,3,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
2	11	878	288.006728	0.163413	[625.10,156.50,35.00,878.00,300.40,260.00]	[0,1,1,3,0,0,3,4,2,3,5,3,0,4,3,5,1,3,0,4,3,3,3,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	1	486.8	90.065266	0.186339	[455.00,486.80,225.40,358.60,424.80,306.80]	[4,4,5,2,5,5,3,4,1,5,2,4,3,4,5,3,2,3,1,2,0,0,5,3]	[0,1,0,0,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	2	490	90.280977	0.178673	[490.00,266.80,466.80,424.80,264.80,344.50]	[5,4,3,2,4,5,5,3,5,3,5,4,1,3,5,1,3,4,0,0,1,2,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	3	490	122.313895	0.178058	[301.00,490.00,456.80,138.00,425.40,450.40]	[5,4,3,4,3,3,0,5,4,0,5,4,0,5,0,4,4,5,1,1,0,2,0,2]	[0,0,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	4	496.8	107.572621	0.175545	[393.90,228.60,496.80,460.00,446.30,231.80]	[4,4,0,0,2,0,4,0,4,1,4,1,5,4,0,5,0,4,2,1,1,3,3,5]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	5	503.3	129.818985	0.172418	[474.80,395.10,193.60,205.00,503.30,486.80]	[2,1,1,3,4,4,0,3,0,0,2,0,5,0,0,1,2,0,5,0,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	6	511.8	102.890082	0.177021	[511.80,486.80,377.40,308.60,364.50,208.30]	[4,5,2,3,3,5,0,4,1,4,2,3,0,3,2,2,5,5,1,4,3,0,3,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	7	520	119.124171	0.174462	[309.50,510.00,360.40,385.40,171.80,520.00]	[2,0,0,0,3,0,3,3,4,0,4,3,2,1,5,2,0,2,1,5,2,5,3,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	8	521.8	89.896508	0.178227	[338.60,318.60,480.00,288.30,521.80,312.50]	[5,3,5,1,3,3,5,1,5,5,0,3,4,3,2,0,0,1,4,1,5,2,0,4]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	9	528.3	129.517433	0.169412	[369.20,131.80,486.20,425.40,319.50,528.30]	[4,0,4,4,3,2,1,3,3,5,3,3,0,0,0,4,5,0,2,1,0,5,0,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	10	537.7	126.218031	0.171664	[218.60,448.30,510.00,268.10,276.80,537.70]	[1,3,3,5,4,1,1,1,3,5,0,1,3,2,1,4,3,4,2,0,3,5,0,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	11	538.6	146.894434	0.169251	[414.20,160.00,538.60,444.50,193.60,506.20]	[0,0,5,4,2,3,0,0,4,3,1,3,4,1,3,3,4,2,5,0,0,2,4,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	12	543.6	93.204657	0.173981	[348.60,279.50,543.60,348.60,288.00,450.00]	[2,2,1,3,0,4,4,0,3,1,0,1,1,4,4,3,4,3,5,4,3,2,0,1]	[0,0,0,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	13	548.6	114.312068	0.170468	[407.50,240.00,548.60,276.00,490.00,297.70]	[0,0,5,0,5,3,0,5,0,0,3,1,3,2,3,1,0,4,2,0,5,4,3,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	14	561.8	188.134388	0.166419	[427.80,561.80,136.50,484.80,548.60,100.00]	[0,0,2,1,2,3,1,3,2,0,5,3,0,4,3,0,4,3,4,3,0,1,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	15	573	158.91618	0.168184	[573.00,198.00,130.00,490.80,419.20,450.00]	[4,4,1,3,0,0,2,3,3,0,4,3,4,3,3,4,1,1,5,3,2,0,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	16	578.6	175.879167	0.167309	[290.70,248.00,516.20,528.60,578.60,96.80]	[5,2,0,3,3,0,0,3,4,1,1,3,3,4,4,3,1,0,2,5,0,4,1,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	17	639.8	183.513945	0.165596	[448.70,151.80,260.00,639.80,558.00,201.80]	[0,4,0,0,0,3,1,5,4,0,2,3,1,1,0,2,3,0,3,0,4,4,5,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	18	647.4	174.578203	0.165812	[496.30,220.00,420.00,357.50,115.00,647.40]	[3,0,3,0,4,3,5,0,4,5,0,0,3,1,3,1,4,5,5,3,3,2,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	19	721.9	233.657245	0.163119	[721.90,153.60,60.00,566.00,274.80,486.80]	[1,4,0,3,3,3,1,3,3,0,4,3,0,0,2,3,4,4,5,0,0,0,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
3	20	1405.4	465.182938	0.163106	[1405.40,178.00,80.00,286.00,201.80,105.00]	[0,3,0,3,0,1,0,4,1,1,0,2,1,3,0,0,3,5,0,4,5,0,3,3]	[0,1,0,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	1	457.5	88.590682	0.181416	[450.00,457.50,456.80,222.70,306.80,363.60]	[1,1,1,5,4,3,5,5,1,3,1,3,3,5,4,4,1,1,0,5,1,2,4,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	2	486.2	99.710989	0.165914	[401.00,167.70,420.00,415.40,372.20,486.20]	[4,1,0,4,1,5,1,3,3,0,4,3,3,4,3,0,0,4,5,0,4,2,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	3	503.6	73.574054	0.182259	[450.00,355.10,503.60,307.40,321.00,325.40]	[1,1,1,2,5,4,5,5,2,3,1,4,1,4,5,3,4,4,0,3,3,2,1,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	4	506.8	86.745906	0.178587	[480.00,363.60,331.30,294.80,283.90,506.80]	[5,3,4,3,3,4,4,1,3,2,4,2,2,3,0,1,2,2,5,3,2,0,1,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	5	506.8	95.583409	0.172309	[318.30,379.80,496.80,298.60,258.60,506.80]	[0,0,1,2,5,3,3,4,4,3,1,1,1,4,3,0,0,1,2,3,3,5,5,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	6	511.8	81.996822	0.174741	[511.80,308.60,450.00,377.70,275.10,334.80]	[5,5,3,1,3,4,0,1,4,5,1,5,0,4,5,3,4,4,2,3,3,0,3,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	7	661.8	213.670702	0.165865	[599.60,106.80,131.20,661.80,309.80,450.00]	[0,0,4,0,4,0,0,3,1,2,0,3,0,4,2,0,4,1,5,4,4,3,0,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	8	693	239.714842	0.16245	[693.00,146.80,60.00,609.60,510.00,236.80]	[3,3,3,3,1,3,4,3,0,0,1,3,5,0,2,5,0,3,0,5,4,4,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
4	9	870.1	283.354645	0.159482	[448.40,343.60,55.00,870.10,40.00,500.00]	[3,0,3,1,0,0,2,3,0,0,1,5,0,0,0,1,3,3,3,4,1,5,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	1	486.8	95.626939	0.174854	[226.50,351.30,486.80,289.50,451.00,456.80]	[4,0,4,1,3,1,3,0,1,3,1,3,5,1,4,4,2,1,2,4,3,5,4,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	2	496.8	107.643864	0.170047	[321.60,459.50,496.80,211.80,291.00,480.00]	[0,4,0,2,0,1,0,1,3,4,3,4,3,1,5,1,4,0,2,1,4,5,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	3	526.8	114.530559	0.16873	[243.30,298.00,420.00,507.50,261.80,526.80]	[3,3,3,1,4,1,1,3,4,0,0,4,3,4,3,1,0,3,5,4,0,2,5,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	4	539.5	157.402546	0.1654	[368.00,539.50,175.00,509.60,160.00,506.20]	[3,3,5,1,3,1,2,0,3,0,3,2,0,0,3,4,1,3,5,0,3,1,2,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	5	547.4	153.306509	0.167005	[496.10,547.40,106.80,243.30,450.00,416.80]	[3,0,1,0,2,3,5,5,0,0,0,3,3,2,0,5,3,1,4,5,0,1,0,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	6	561.2	103.859274	0.172581	[245.10,329.50,456.80,311.80,354.20,561.20]	[3,0,4,0,4,1,3,3,0,5,4,4,1,0,1,1,0,4,5,5,1,2,3,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
5	7	610	191.268785	0.159736	[480.10,216.80,40.00,493.20,420.00,610.00]	[3,0,0,0,3,3,1,1,3,3,5,0,0,5,3,0,3,3,5,2,0,4,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	1	475	82.417326	0.167143	[311.80,268.30,475.00,446.00,306.30,450.00]	[3,4,4,4,0,3,2,0,0,1,1,3,1,4,1,3,0,3,5,3,0,2,4,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	2	486.2	159.430888	0.165078	[442.20,466.80,486.20,351.00,480.10,35.00]	[4,3,4,0,1,2,3,4,0,4,4,3,0,0,0,0,3,3,2,0,5,1,3,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	3	506.2	75.184538	0.189563	[366.80,506.20,381.90,420.00,306.80,275.40]	[2,2,1,2,0,2,4,0,4,2,5,4,5,4,5,0,5,2,1,5,4,3,4,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	4	580.5	175.114119	0.16412	[580.50,100.00,505.00,280.40,538.60,258.60]	[0,3,0,3,0,3,2,0,4,0,1,4,3,5,3,5,3,0,2,0,0,4,0,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
6	5	811.6	298.675557	0.163459	[811.60,101.50,35.00,590.40,126.80,590.00]	[0,1,0,4,4,0,3,3,3,0,3,5,3,5,0,3,1,0,5,0,4,0,3,2]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	1	486.8	93.569661	0.175877	[421.30,466.80,313.60,216.20,486.80,353.00]	[5,3,5,1,0,3,3,5,2,0,0,2,4,0,3,2,0,0,4,5,2,1,5,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	2	496.8	99.24546	0.17314	[491.20,299.50,371.20,379.80,496.80,216.80]	[1,3,1,3,4,0,5,5,3,2,2,1,1,3,3,2,1,3,4,2,0,0,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	3	506.8	133.86663	0.169212	[484.80,366.80,490.00,251.50,506.80,152.40]	[4,3,0,3,0,5,5,0,1,3,0,0,3,5,1,1,3,2,4,1,1,2,0,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	4	526.8	132.555931	0.17196	[345.40,253.00,486.20,166.80,479.50,526.80]	[1,2,4,0,0,1,4,1,5,4,4,0,4,3,0,4,3,0,5,5,3,2,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	5	549.8	152.524494	0.166303	[364.50,200.00,496.80,549.80,491.80,151.80]	[5,0,3,2,0,0,3,3,4,3,0,0,3,3,5,1,0,3,2,1,5,4,3,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	6	551.8	127.45656	0.172595	[259.50,378.60,551.80,333.60,206.80,526.20]	[0,0,0,0,2,5,2,3,3,5,1,1,0,4,3,1,4,4,2,4,3,5,3,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	7	566.8	122.887898	0.171995	[363.10,376.50,566.80,231.80,486.80,231.20]	[0,1,0,2,1,5,3,1,4,1,2,0,1,3,0,5,0,0,4,3,5,2,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	8	572.7	119.368822	0.170262	[407.80,286.80,572.70,261.30,476.20,255.00]	[2,2,4,3,0,3,1,1,3,0,0,3,1,3,5,5,1,0,2,0,5,4,0,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	9	600.4	132.637974	0.166362	[410.40,450.00,200.00,349.20,600.40,246.20]	[3,5,3,4,0,3,4,0,0,3,5,5,0,0,3,2,4,3,1,2,0,4,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	10	626.2	216.222175	0.164577	[619.90,208.30,300.00,626.20,466.80,35.00]	[0,0,1,4,1,3,0,0,0,0,2,3,0,3,0,2,5,1,3,2,0,4,0,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	11	630	199.768136	0.165924	[507.50,630.00,71.80,375.40,160.00,511.80]	[3,3,0,3,0,0,5,0,2,0,1,1,3,3,0,4,0,3,1,3,2,5,0,5]	[0,0,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
7	12	640	171.369721	0.16073	[410.70,237.40,95.00,416.80,640.00,450.00]	[0,0,1,3,3,0,2,3,3,0,1,1,0,3,4,4,0,0,5,2,3,4,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	1	450	56.506118	0.18516	[420.00,315.40,311.00,340.40,450.00,426.90]	[3,5,2,3,2,2,5,5,1,2,2,3,3,3,3,1,5,5,4,1,5,0,1,1]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	2	493	146.385068	0.181271	[450.00,401.80,493.00,425.40,55.00,433.10]	[5,5,5,1,3,2,4,1,3,5,1,5,2,5,1,3,3,3,0,3,3,2,5,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	3	496.8	131.61624	0.177758	[412.40,496.80,460.40,231.30,496.80,163.00]	[2,0,5,4,3,3,0,2,5,0,2,2,3,0,2,0,1,3,4,3,5,1,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	4	506.2	110.712265	0.168229	[373.40,491.80,170.00,368.60,349.80,506.20]	[0,0,5,0,3,0,0,4,4,4,3,4,0,3,2,3,0,2,5,0,1,1,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	5	511.8	105.621532	0.178652	[511.80,367.40,405.40,256.00,231.50,486.80]	[2,3,1,2,2,3,0,4,3,4,1,3,0,1,2,2,5,1,5,1,2,0,1,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	6	522.7	101.657864	0.182127	[348.60,496.80,522.70,273.00,256.80,358.00]	[5,3,5,3,5,2,4,4,5,5,0,0,1,0,5,3,2,0,2,4,5,1,1,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	7	541	140.919004	0.167884	[541.00,133.00,505.00,315.40,460.00,301.80]	[0,0,1,5,0,0,2,0,3,0,3,3,3,5,3,5,1,0,2,1,5,4,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	8	541.8	190.630746	0.163915	[541.30,541.80,495.00,438.00,196.20,40.00]	[1,3,4,0,0,0,0,3,1,4,0,3,0,0,3,0,3,4,1,5,2,2,2,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	9	550	96.945593	0.175721	[308.00,550.00,289.20,312.80,334.50,466.80]	[3,0,4,0,5,3,4,4,0,2,1,3,2,4,3,0,2,2,1,3,2,5,2,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	10	619.5	168.75051	0.164484	[489.80,619.50,420.00,401.80,206.20,116.80]	[0,4,1,3,0,0,0,0,1,4,3,5,0,0,3,3,5,4,1,1,1,2,0,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	11	784.2	255.226551	0.161999	[784.20,136.20,201.80,493.40,563.00,80.00]	[3,1,3,3,0,0,0,2,3,4,0,5,4,0,3,3,3,1,0,3,0,4,2,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	12	948.4	354.997116	0.161653	[769.80,101.20,86.80,948.40,307.40,45.00]	[3,1,0,2,5,3,4,0,3,4,4,4,3,3,0,3,3,0,3,2,1,0,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	13	1100.5	383.780495	0.158451	[1100.50,138.00,240.00,665.80,60.00,60.00]	[0,0,1,0,1,0,3,0,1,0,0,2,3,5,4,2,3,0,0,0,3,3,3,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
8	14	1102.9	378.636591	0.161061	[1102.90,126.20,35.00,313.60,70.00,611.80]	[0,1,0,0,3,0,0,5,2,0,0,0,4,1,0,3,0,3,5,0,3,0,0,4]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	1	485	77.488831	0.169781	[321.50,266.80,466.80,344.50,372.20,485.00]	[4,4,0,1,2,3,4,0,0,4,1,1,3,4,4,3,0,3,5,1,5,2,3,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	2	500	147.107633	0.168848	[407.50,245.10,496.80,495.40,116.20,500.00]	[1,0,4,0,2,1,0,3,3,0,3,1,1,4,0,3,0,0,2,5,3,5,5,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	3	541.8	126.78715	0.167605	[493.70,220.00,460.00,240.40,303.00,541.80]	[5,0,0,0,3,0,3,4,4,4,3,0,0,1,0,1,3,0,5,0,5,2,2,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	4	541.8	127.52995	0.164991	[488.40,180.00,326.20,270.70,541.80,450.00]	[0,2,3,3,4,3,0,0,3,0,2,1,0,1,3,2,0,0,5,1,4,4,4,3]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	5	626.8	205.522638	0.163924	[565.80,626.80,300.00,236.50,490.00,35.00]	[3,0,3,3,3,3,0,0,0,0,1,2,1,2,0,2,5,4,1,0,0,4,1,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
9	6	688.6	226.225392	0.16191	[305.10,200.00,35.00,610.80,688.60,420.00]	[3,3,3,0,4,0,3,0,3,3,3,4,3,0,3,1,2,3,4,4,4,5,1,4]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
10	1	450	64.615418	0.183689	[420.00,441.60,450.00,306.80,286.20,354.00]	[3,4,1,5,1,1,3,3,3,4,1,4,5,5,5,1,5,4,2,5,5,0,1,5]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
