run	idx_in_front	CT	LoadSTD	QLoss	station_loads	station_assignment	tool_assignment
16	5	486.2	61.768396	0.181588	[486.20,350.40,371.90,347.20,420.00,290.40]	[2,2,3,2,3,0,5,1,5,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	6	542.7	120.306285	0.172852	[542.70,412.20,188.60,409.50,456.80,253.60]	[0,3,3,2,3,0,5,1,4,3,2,1,1,1,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	7	569.8	177.77548	0.170303	[542.70,410.40,186.80,569.80,456.80,91.80]	[0,3,3,2,3,0,5,1,4,3,2,1,1,1,3,3,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	8	506.8	126.573568	0.172994	[506.80,330.40,188.60,490.70,493.00,253.60]	[0,3,3,2,3,4,5,1,4,3,2,3,1,1,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	9	542.7	128.58824	0.17162	[542.70,332.20,188.60,489.50,456.80,253.60]	[0,3,3,2,3,0,5,1,4,3,2,3,1,1,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	10	542.7	138.034327	0.170409	[542.70,372.20,146.80,487.70,456.80,253.60]	[0,3,3,2,3,0,5,1,4,3,2,3,1,1,3,5,5,3,0,3,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	11	506.8	135.892463	0.171783	[506.80,372.20,146.80,487.70,493.00,253.60]	[0,3,3,2,3,4,5,1,4,3,2,3,1,1,3,5,5,3,0,3,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	12	489.5	104.492686	0.174423	[486.20,323.60,248.60,489.50,456.80,253.60]	[1,3,3,2,3,0,5,1,4,3,2,3,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	13	486.2	81.061713	0.177222	[486.20,401.80,248.60,409.50,420.00,290.40]	[1,3,3,2,3,0,5,1,5,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	14	456.2	65.86715	0.180178	[450.00,350.40,305.40,410.10,456.20,290.40]	[2,3,3,2,3,4,5,1,5,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	15	486.2	68.707652	0.178803	[486.20,350.40,305.40,411.90,420.00,290.40]	[2,3,3,2,3,0,5,1,5,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	16	487.7	101.637992	0.174779	[486.20,367.20,208.60,487.70,420.00,290.40]	[1,3,3,2,3,0,5,1,5,3,2,3,1,2,3,5,5,3,0,3,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	17	456.2	78.995452	0.178597	[450.00,407.20,248.60,407.70,456.20,290.40]	[1,3,3,2,3,4,5,1,5,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	18	486.2	87.860845	0.175996	[486.20,367.20,274.80,424.50,456.80,253.60]	[1,2,3,2,3,0,5,1,4,3,2,3,1,2,3,5,5,3,0,3,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	19	486.2	92.819873	0.175655	[486.20,401.80,248.60,409.80,456.80,253.60]	[1,3,3,2,3,0,5,1,4,3,2,1,1,2,3,5,5,3,0,3,1,4,2,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
16	20	542.7	114.162843	0.173193	[542.70,372.20,213.00,424.20,456.80,253.60]	[0,2,3,2,3,0,5,1,4,3,2,3,1,1,3,5,5,3,0,3,1,4,1,1]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	1	450	69.867026	0.18046	[450.00,396.80,311.00,423.30,253.60,420.00]	[1,3,3,1,2,2,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	2	490	97.805222	0.175289	[490.00,396.80,233.60,458.30,253.60,420.00]	[1,3,3,1,2,3,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	3	458.3	81.734497	0.177711	[450.00,396.80,273.60,458.30,253.60,420.00]	[1,3,3,1,2,3,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	4	490	93.606809	0.176457	[490.00,341.80,271.00,478.30,253.60,420.00]	[3,3,3,1,2,2,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	5	513.3	93.895481	0.17613	[450.00,341.80,273.60,513.30,253.60,420.00]	[3,3,3,1,2,3,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	6	490	118.447716	0.174067	[490.00,456.80,173.60,458.30,253.60,420.00]	[1,3,3,1,2,3,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	7	561.8	137.931896	0.172116	[561.80,343.60,233.60,515.10,183.60,420.00]	[3,3,3,1,2,3,2,3,4,0,1,3,4,3,2,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	8	458.3	101.708053	0.176489	[450.00,456.80,213.60,458.30,253.60,420.00]	[1,3,3,1,2,3,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	9	490	107.316645	0.175235	[490.00,401.80,209.80,480.40,253.60,420.00]	[3,3,3,1,2,2,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	10	513.3	106.678777	0.174908	[450.00,401.80,213.60,513.30,253.60,420.00]	[3,3,3,1,2,3,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	11	513.3	108.174372	0.173708	[490.00,341.80,233.60,513.30,253.60,420.00]	[3,3,3,1,2,3,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	12	513.3	122.742392	0.172486	[490.00,401.80,173.60,513.30,253.60,420.00]	[3,3,3,1,2,3,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	13	456.8	88.302896	0.179238	[450.00,456.80,251.00,423.30,253.60,420.00]	[1,3,3,1,2,2,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	14	478.3	90.507282	0.177657	[450.00,401.80,251.00,478.30,253.60,420.00]	[3,3,3,1,2,2,2,3,4,4,1,3,4,3,1,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	15	478.3	79.847154	0.178879	[450.00,341.80,311.00,478.30,253.60,420.00]	[3,3,3,1,2,2,2,3,4,4,1,3,4,3,2,1,4,2,0,4,1,5,2,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
17	16	561.8	149.373689	0.170895	[561.80,401.80,173.60,513.00,183.60,420.00]	[3,3,3,1,2,3,2,3,4,0,1,3,4,3,1,1,4,2,0,4,1,5,0,4]	[0,1,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	1	586.2	202.951009	0.160103	[523.30,163.30,450.00,495.40,586.20,35.00]	[0,1,4,3,3,0,3,3,3,4,0,3,0,0,1,0,1,3,2,0,5,4,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	2	491.8	110.038458	0.16279	[369.90,163.30,450.00,491.80,328.60,455.00]	[0,1,4,3,3,0,3,3,3,4,0,3,0,0,1,4,1,3,2,0,5,5,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	3	586.2	199.893319	0.161325	[522.70,101.50,450.00,495.40,586.20,95.00]	[0,1,4,3,3,0,3,3,3,4,0,3,0,0,5,0,1,3,2,0,5,4,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
18	4	522.7	150.762599	0.161516	[522.70,163.00,450.00,495.40,167.40,455.00]	[0,1,4,3,3,0,3,3,3,4,0,3,0,0,1,0,1,3,2,0,5,5,4,0]	[0,1,1,0,0,1,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
19	1	546.8	103.663778	0.173455	[262.20,546.80,466.80,398.00,288.60,298.60]	[4,5,3,0,2,3,3,4,5,3,0,3,1,1,3,5,0,4,1,0,0,2,3,5]	[0,0,1,0,0,1,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
20	1	486.2	79.225704	0.168721	[318.60,262.20,450.00,330.50,417.70,486.20]	[1,5,4,4,3,3,4,4,1,3,4,0,3,3,1,0,0,1,2,3,3,5,0,1]	[0,1,1,0,0,0,2,0,0,1,2,2,0,2,2,2,0,2,2,2,2,2,2,0]
